0.0, B00,B01,B02,B03,B04,B05,B06,B07,B08,B09,S00,S01,S02,S03,S04,S05,S06,S07,S08,S09,
 52.00, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 52.10, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 52.15, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 52.30, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 52.35, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 52.45, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 52.55, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 52.60, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 52.65, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 52.75, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 52.85, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 52.90, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 52.95, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 53.00, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 53.15, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 53.20, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 53.30, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 53.40, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 53.45, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 53.55, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 53.60, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 53.65, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 53.70, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 53.80, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 53.85, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 53.90, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 54.00, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 54.05, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 75, 75, 75, 77, 64, 77, 
 54.10, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 54.15, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 54.20, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 54.25, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 54.30, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 54.35, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 54.45, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 54.50, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 54.55, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 54.60, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 54.65, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 54.70, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 54.75, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 54.80, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 54.85, 73, 72, 96, 81, 72, 112, 70, 73, 70, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 54.90, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 55.00, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 55.10, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 55.15, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 55.25, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 55.35, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 55.40, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 55.45, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 55.60, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 55.75, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 55.85, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 55.95, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 56.00, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 56.15, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 56.20, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 56.30, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 56.35, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 56.55, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 56.60, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 56.65, 73, 72, 96, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 56.75, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 64, 77, 
 56.80, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 77, 77, 
 56.90, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 77, 76, 
 56.95, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 77, 76, 
 57.00, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 77, 76, 
 57.05, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 77, 76, 
 57.10, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 76, 75, 75, 77, 77, 76, 
 57.15, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 57.20, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 57.30, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 57.35, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 57.45, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 57.55, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 57.60, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 57.65, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 57.75, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 57.80, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 57.90, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 58.00, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 58.25, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 58.30, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 58.35, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 58.45, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 58.55, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 58.60, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 58.70, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 58.80, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 58.85, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 58.90, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 77, 67, 75, 75, 75, 75, 77, 77, 76, 
 59.00, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 75, 75, 77, 77, 76, 
 59.10, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 75, 75, 77, 77, 76, 
 59.15, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 75, 75, 77, 77, 76, 
 59.25, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 75, 75, 77, 77, 76, 
 59.30, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 59.35, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 59.40, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 59.60, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 59.70, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 59.75, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 59.80, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 59.85, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 59.90, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 59.95, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 60.10, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 60.20, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 60.30, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 60.35, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 60.50, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 60.60, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 60.65, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 60.70, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 60.75, 73, 72, 85, 81, 72, 112, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 60.80, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 77, 77, 76, 
 60.85, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 76, 67, 75, 75, 76, 75, 76, 77, 76, 
 60.90, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 76, 67, 75, 75, 75, 75, 76, 77, 76, 
 61.05, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 76, 67, 75, 75, 75, 75, 76, 77, 76, 
 61.10, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 76, 67, 75, 75, 75, 75, 76, 77, 76, 
 61.15, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 76, 67, 75, 75, 75, 75, 76, 77, 76, 
 61.20, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 67, 75, 75, 75, 75, 76, 77, 76, 
 61.25, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 67, 75, 75, 75, 75, 76, 76, 76, 
 61.30, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 67, 75, 75, 75, 75, 76, 76, 76, 
 61.35, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 67, 75, 75, 75, 75, 76, 76, 76, 
 61.55, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 67, 75, 75, 75, 75, 76, 76, 76, 
 61.65, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 67, 75, 75, 75, 75, 76, 76, 76, 
 61.70, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 67, 75, 75, 75, 75, 76, 76, 76, 
 61.75, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 67, 75, 75, 75, 75, 76, 76, 76, 
 61.80, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 67, 75, 75, 75, 75, 76, 76, 76, 
 61.85, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 67, 75, 75, 75, 75, 76, 76, 76, 
 61.90, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 67, 75, 75, 75, 75, 76, 76, 76, 
 61.95, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 67, 75, 75, 75, 75, 76, 76, 76, 
 62.00, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 67, 75, 75, 75, 75, 76, 76, 76, 
 62.05, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 67, 75, 75, 75, 75, 76, 76, 76, 
 62.10, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 67, 75, 75, 75, 75, 76, 76, 76, 
 62.15, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 76, 
 62.20, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 76, 
 62.30, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 76, 
 62.40, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 76, 
 62.45, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 76, 
 62.50, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 76, 
 62.55, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 76, 
 62.60, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 76, 
 62.65, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 76, 
 62.70, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 76, 
 62.75, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 62.85, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 62.90, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 62.95, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 63.00, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 63.10, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 63.15, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 63.20, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 63.25, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 63.30, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 63.35, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 63.45, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 63.50, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 63.60, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 63.70, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 63.75, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 63.80, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 63.90, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 63.95, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.00, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.05, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.10, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.15, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.20, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.25, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.35, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.40, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.45, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.50, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.55, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.60, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.65, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.75, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.80, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.90, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 64.95, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.00, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.10, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.15, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.20, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.25, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.30, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.35, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.45, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.50, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.55, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.60, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.65, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.70, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.75, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.80, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.85, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 65.90, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 66.00, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 66.05, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 66.10, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 66.15, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 66.20, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 66.25, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 66.30, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
 66.40, 73, 72, 85, 81, 72, 75, 70, 73, 69, 73, 75, 75, 80, 75, 75, 75, 75, 76, 76, 75, 
