 36.30, 133, 112, 111, 135, 150, 143, 120, 134, 127, 145, 338, 224, 326, 116, 74, 56, 90, 122, 107, 69, 
 36.35, 133, 112, 111, 135, 150, 143, 120, 134, 127, 145, 338, 224, 159, 116, 74, 56, 90, 122, 107, 69, 
 36.85, 133, 112, 111, 135, 150, 143, 120, 134, 127, 145, 338, 477, 159, 116, 74, 56, 90, 122, 107, 69, 
 36.95, 133, 112, 111, 135, 150, 143, 120, 134, 127, 145, 338, 477, 140, 116, 74, 56, 90, 122, 107, 69, 
 37.25, 133, 112, 111, 135, 150, 143, 120, 134, 127, 145, 338, 353, 140, 116, 74, 56, 90, 122, 107, 69, 
 37.30, 133, 112, 111, 135, 150, 143, 120, 134, 127, 145, 55, 353, 140, 116, 74, 56, 90, 122, 107, 69, 
 37.50, 133, 112, 111, 135, 150, 143, 120, 134, 127, 145, 154, 353, 140, 116, 74, 56, 90, 122, 107, 69, 
 38.05, 133, 112, 111, 135, 150, 143, 120, 134, 127, 145, 154, 290, 140, 116, 74, 56, 90, 122, 107, 69, 
 38.35, 133, 7, 111, 135, 150, 143, 120, 134, 127, 145, 154, 290, 140, 116, 74, 56, 90, 122, 107, 69, 
 38.40, 133, 7, 111, 135, 150, 143, 120, 134, 127, 145, 218, 290, 140, 116, 74, 56, 90, 122, 107, 69, 
 38.50, 133, 7, 111, 135, 150, 143, 120, 134, 127, 145, 218, 445, 140, 116, 74, 56, 90, 122, 107, 69, 
 38.70, 133, 74, 111, 135, 150, 143, 120, 134, 127, 145, 218, 445, 140, 116, 74, 56, 90, 122, 107, 69, 
 38.85, 133, 74, 111, 135, 150, 143, 120, 134, 127, 145, 326, 445, 140, 116, 74, 56, 90, 122, 107, 69, 
 39.15, 133, 74, 111, 135, 150, 143, 120, 134, 127, 145, 161, 445, 140, 116, 74, 56, 90, 122, 107, 69, 
 39.35, 133, 74, 111, 135, 150, 143, 120, 134, 127, 145, 161, 409, 140, 116, 74, 56, 90, 122, 107, 69, 
 39.60, 133, 74, 111, 135, 150, 143, 120, 134, 127, 145, 192, 409, 140, 116, 74, 56, 90, 122, 107, 69, 
 39.70, 133, 74, 111, 135, 150, 143, 120, 134, 127, 145, 388, 409, 140, 116, 74, 56, 90, 122, 107, 69, 
 40.05, 133, 82, 111, 135, 150, 143, 120, 134, 127, 145, 388, 409, 140, 116, 74, 56, 90, 122, 107, 69, 
 40.10, 133, 82, 111, 135, 150, 143, 120, 134, 127, 145, 388, 343, 140, 116, 74, 56, 90, 122, 107, 69, 
 40.55, 133, 148, 111, 135, 150, 143, 120, 134, 127, 145, 388, 343, 140, 116, 74, 56, 90, 122, 107, 69, 
 40.70, 133, 148, 111, 135, 150, 143, 120, 134, 127, 145, 388, 343, 140, 116, 78, 56, 90, 122, 107, 69, 
 41.05, 133, 148, 111, 135, 150, 143, 120, 134, 127, 145, 388, 227, 140, 116, 78, 56, 90, 122, 107, 69, 
 41.45, 133, 148, 111, 135, 150, 143, 120, 134, 127, 145, 388, 169, 140, 116, 78, 56, 90, 122, 107, 69, 
 41.65, 133, 148, 111, 135, 150, 143, 120, 134, 127, 145, 339, 169, 140, 116, 78, 56, 90, 122, 107, 69, 
 42.10, 133, 148, 92, 135, 150, 143, 120, 134, 127, 145, 339, 169, 140, 116, 78, 56, 90, 122, 107, 69, 
 42.30, 133, 148, 92, 135, 150, 143, 120, 134, 127, 145, 339, 94, 140, 116, 78, 56, 90, 122, 107, 69, 
 42.40, 133, 148, 92, 135, 150, 143, 120, 134, 127, 145, 242, 94, 140, 116, 78, 56, 90, 122, 107, 69, 
 42.80, 133, 148, 46, 135, 150, 143, 120, 134, 127, 145, 242, 94, 140, 116, 78, 56, 90, 122, 107, 69, 
 42.85, 133, 148, 46, 135, 150, 143, 120, 134, 127, 145, 377, 94, 140, 116, 78, 56, 90, 122, 107, 69, 
 42.90, 133, 148, 46, 135, 150, 143, 120, 134, 127, 145, 377, 94, 140, 116, 78, 56, 329, 122, 107, 69, 
 42.95, 133, 148, 46, 135, 150, 143, 120, 134, 127, 145, 298, 94, 140, 116, 78, 56, 329, 122, 107, 69, 
 43.45, 133, 148, 46, 135, 150, 143, 120, 134, 127, 145, 298, 94, 140, 116, 78, 56, 171, 122, 107, 69, 
 43.50, 133, 148, 46, 135, 150, 143, 120, 134, 127, 145, 298, 369, 140, 116, 78, 56, 171, 122, 107, 69, 
 44.20, 133, 148, 46, 135, 150, 143, 120, 134, 127, 145, 405, 369, 140, 116, 78, 56, 171, 122, 107, 69, 
 45.25, 133, 148, 122, 135, 150, 143, 120, 134, 127, 145, 405, 369, 140, 116, 78, 56, 171, 122, 107, 69, 
 45.75, 133, 148, 69, 135, 150, 143, 120, 134, 127, 145, 405, 369, 140, 116, 78, 56, 171, 122, 107, 69, 
 45.90, 133, 148, 69, 135, 150, 143, 120, 134, 127, 145, 331, 369, 140, 116, 78, 56, 171, 122, 107, 69, 
 45.95, 133, 148, 131, 135, 150, 143, 120, 134, 127, 145, 331, 369, 140, 116, 78, 56, 171, 122, 107, 69, 
 46.05, 133, 148, 131, 135, 150, 143, 120, 134, 127, 145, 331, 369, 140, 116, 78, 56, 151, 122, 107, 69, 
 46.20, 133, 148, 99, 135, 150, 143, 120, 134, 127, 145, 331, 369, 140, 116, 78, 56, 151, 122, 107, 69, 
 46.30, 133, 148, 38, 135, 150, 143, 120, 134, 127, 145, 331, 369, 140, 116, 78, 56, 151, 122, 107, 69, 
 46.45, 133, 148, 121, 135, 150, 143, 120, 134, 127, 145, 331, 369, 140, 116, 78, 56, 151, 122, 107, 69, 
 46.65, 133, 148, 121, 135, 150, 143, 120, 134, 127, 145, 331, 369, 140, 116, 78, 276, 151, 122, 107, 69, 
 46.70, 133, 148, 121, 135, 150, 143, 120, 134, 127, 145, 229, 369, 140, 116, 78, 276, 151, 122, 107, 69, 
 46.80, 133, 148, 121, 135, 150, 143, 120, 134, 127, 145, 229, 441, 140, 116, 78, 276, 151, 122, 107, 69, 
 46.85, 133, 148, 13, 135, 150, 143, 120, 134, 127, 145, 229, 441, 140, 116, 78, 276, 151, 122, 107, 69, 
 46.95, 133, 148, 13, 135, 150, 143, 120, 134, 127, 145, 229, 441, 140, 116, 78, 249, 151, 122, 107, 69, 
 47.15, 133, 148, 13, 135, 17, 143, 120, 134, 127, 145, 229, 441, 140, 116, 78, 249, 151, 122, 107, 69, 
 47.30, 133, 148, 13, 135, 17, 143, 120, 134, 127, 145, 229, 315, 140, 116, 78, 249, 151, 122, 107, 69, 
 47.55, 133, 148, 13, 135, 17, 143, 120, 134, 127, 145, 229, 315, 140, 116, 78, 249, 413, 122, 107, 69, 
 47.75, 133, 148, 13, 135, 17, 143, 120, 134, 127, 145, 229, 99, 140, 116, 78, 249, 413, 122, 107, 69, 
 48.65, 133, 148, 13, 135, 17, 143, 120, 134, 127, 70, 229, 99, 140, 116, 78, 249, 413, 122, 107, 69, 
 48.75, 133, 148, 13, 135, 17, 143, 120, 134, 127, 70, 229, 99, 140, 116, 78, 422, 413, 122, 107, 69, 
 49.20, 133, 148, 75, 135, 17, 143, 120, 134, 127, 70, 229, 99, 140, 116, 78, 422, 413, 122, 107, 69, 
 49.25, 133, 148, 75, 135, 17, 143, 120, 134, 127, 70, 229, 99, 140, 116, 78, 422, 288, 122, 107, 69, 
 49.35, 133, 148, 75, 135, 17, 143, 120, 134, 127, 70, 229, 99, 140, 116, 78, 264, 288, 122, 107, 69, 
 49.45, 133, 148, 75, 135, 17, 143, 120, 134, 127, 70, 229, 99, 140, 116, 78, 264, 288, 122, 107, 60, 
 49.60, 133, 148, 75, 135, 17, 143, 120, 134, 127, 70, 117, 99, 140, 116, 78, 264, 288, 122, 107, 60, 
 49.75, 133, 148, 75, 135, 50, 143, 120, 134, 127, 70, 117, 99, 140, 116, 78, 264, 288, 122, 107, 60, 
 49.85, 133, 148, 75, 135, 50, 143, 120, 134, 127, 70, 117, 99, 140, 116, 78, 364, 288, 122, 107, 60, 
 49.90, 133, 148, 75, 135, 50, 143, 120, 134, 127, 70, 278, 99, 140, 116, 78, 364, 288, 122, 107, 60, 
 50.00, 133, 148, 75, 135, 50, 143, 120, 134, 127, 45, 278, 99, 140, 116, 78, 364, 288, 122, 107, 60, 
 50.15, 133, 148, 75, 135, 50, 143, 120, 134, 127, 45, 417, 99, 140, 116, 78, 364, 288, 122, 107, 60, 
 50.25, 133, 148, 75, 135, 34, 143, 120, 134, 127, 45, 417, 99, 140, 116, 78, 364, 288, 122, 107, 60, 
 50.35, 133, 148, 75, 135, 34, 143, 120, 134, 127, 45, 451, 99, 140, 116, 78, 364, 288, 122, 107, 60, 
 50.45, 133, 148, 75, 135, 34, 143, 120, 134, 127, 45, 296, 99, 140, 116, 78, 364, 288, 122, 107, 60, 
 50.55, 133, 148, 75, 135, 34, 143, 120, 134, 127, 45, 296, 99, 140, 116, 78, 364, 296, 122, 107, 60, 
 50.60, 133, 148, 75, 135, 34, 143, 120, 134, 127, 47, 296, 99, 140, 116, 78, 364, 296, 122, 107, 60, 
 50.65, 133, 148, 75, 135, 34, 143, 120, 134, 127, 47, 296, 99, 140, 116, 78, 364, 296, 70, 107, 60, 
 50.75, 133, 148, 75, 135, 34, 143, 120, 134, 127, 47, 296, 99, 140, 116, 78, 364, 296, 460, 107, 60, 
 50.85, 133, 148, 75, 135, 34, 143, 120, 134, 127, 47, 213, 99, 140, 116, 78, 364, 296, 460, 107, 60, 
 51.00, 133, 148, 75, 135, 34, 143, 120, 134, 127, 47, 213, 421, 140, 116, 78, 364, 296, 460, 107, 60, 
 51.25, 133, 148, 75, 135, 20, 143, 120, 134, 127, 47, 213, 421, 140, 116, 78, 364, 296, 460, 107, 60, 
 51.30, 133, 148, 75, 135, 20, 143, 120, 134, 127, 47, 213, 421, 140, 116, 78, 364, 296, 460, 381, 60, 
 51.35, 133, 148, 75, 135, 20, 143, 120, 134, 127, 47, 213, 421, 140, 116, 78, 230, 296, 460, 381, 60, 
 51.40, 133, 148, 75, 135, 20, 143, 120, 134, 127, 47, 213, 375, 140, 116, 78, 230, 296, 460, 381, 60, 
 51.45, 133, 148, 75, 135, 20, 143, 120, 134, 127, 47, 213, 375, 140, 116, 78, 230, 296, 460, 156, 60, 
 51.65, 149, 148, 75, 135, 20, 143, 120, 134, 127, 47, 213, 375, 140, 116, 78, 230, 296, 460, 156, 60, 
 51.70, 149, 148, 75, 135, 20, 143, 120, 134, 127, 47, 213, 69, 140, 116, 78, 230, 296, 460, 156, 60, 
 52.05, 149, 148, 75, 135, 20, 143, 120, 134, 107, 47, 213, 69, 140, 116, 78, 230, 296, 460, 156, 60, 
 52.10, 149, 148, 75, 135, 20, 143, 120, 134, 107, 47, 452, 69, 140, 116, 78, 230, 296, 460, 156, 60, 
 52.60, 149, 148, 75, 135, 20, 143, 120, 134, 107, 47, 495, 69, 140, 116, 78, 230, 296, 460, 156, 60, 
 52.65, 149, 148, 75, 135, 20, 143, 120, 134, 107, 47, 495, 69, 140, 116, 78, 249, 296, 460, 156, 60, 
 53.00, 149, 148, 75, 135, 20, 143, 120, 134, 107, 47, 495, 69, 140, 116, 78, 90, 296, 460, 156, 60, 
 53.25, 149, 148, 75, 135, 147, 143, 120, 134, 107, 47, 495, 69, 140, 116, 78, 90, 296, 460, 156, 60, 
 53.45, 149, 148, 75, 135, 147, 143, 120, 134, 107, 47, 209, 69, 140, 116, 78, 90, 296, 460, 156, 60, 
 53.50, 149, 148, 75, 135, 147, 143, 120, 134, 107, 47, 209, 69, 140, 116, 78, 90, 296, 486, 156, 60, 
 53.75, 149, 148, 75, 135, 147, 143, 120, 134, 107, 47, 209, 69, 140, 116, 78, 90, 495, 486, 156, 60, 
 53.85, 149, 148, 75, 135, 147, 143, 120, 134, 107, 47, 209, 69, 140, 116, 78, 90, 495, 66, 156, 60, 
 54.30, 149, 148, 75, 93, 147, 143, 120, 134, 107, 47, 209, 69, 140, 116, 78, 90, 495, 66, 156, 60, 
 54.35, 149, 148, 75, 93, 147, 143, 120, 134, 107, 133, 209, 69, 140, 116, 78, 90, 495, 66, 156, 60, 
 54.60, 149, 148, 75, 93, 147, 143, 120, 134, 107, 133, 209, 69, 140, 116, 78, 90, 495, 66, 83, 60, 
 55.60, 149, 148, 75, 93, 147, 143, 120, 134, 107, 133, 241, 69, 140, 116, 78, 90, 495, 66, 83, 60, 
 55.85, 149, 148, 75, 93, 147, 143, 120, 134, 107, 133, 241, 69, 140, 116, 78, 90, 172, 66, 83, 60, 
 56.25, 149, 148, 75, 93, 147, 143, 120, 134, 107, 133, 241, 69, 140, 116, 78, 90, 217, 66, 83, 60, 
 56.30, 149, 148, 75, 114, 147, 143, 120, 134, 107, 133, 241, 69, 140, 116, 78, 90, 217, 66, 83, 60, 
 56.35, 149, 148, 75, 114, 147, 143, 120, 134, 107, 133, 241, 69, 140, 116, 78, 90, 407, 66, 83, 60, 
 56.50, 149, 148, 75, 114, 147, 143, 120, 134, 107, 133, 241, 69, 140, 116, 78, 90, 446, 66, 83, 60, 
 56.85, 149, 148, 75, 33, 147, 143, 120, 134, 107, 133, 241, 69, 140, 116, 78, 90, 446, 66, 83, 60, 
 57.05, 149, 148, 75, 33, 147, 143, 120, 134, 107, 133, 166, 69, 140, 116, 78, 90, 446, 66, 83, 60, 
 57.30, 149, 148, 75, 49, 147, 143, 120, 134, 107, 133, 166, 69, 140, 116, 78, 90, 446, 66, 83, 60, 
 57.40, 149, 148, 75, 83, 147, 143, 120, 134, 107, 133, 166, 69, 140, 116, 78, 90, 446, 66, 83, 60, 
 58.15, 149, 148, 75, 83, 147, 143, 120, 134, 107, 133, 137, 69, 140, 116, 78, 90, 446, 66, 83, 60, 
 58.70, 149, 148, 75, 101, 147, 143, 120, 134, 107, 133, 137, 69, 140, 116, 78, 90, 446, 66, 83, 60, 
 58.95, 149, 148, 75, 101, 147, 64, 120, 134, 107, 133, 137, 69, 140, 116, 78, 90, 446, 66, 83, 60, 
 59.00, 149, 148, 75, 11, 147, 64, 120, 134, 107, 133, 137, 69, 140, 116, 78, 90, 446, 66, 83, 60, 
 59.05, 149, 148, 75, 11, 147, 64, 120, 134, 107, 133, 137, 69, 295, 116, 78, 90, 446, 66, 83, 60, 
 59.20, 149, 148, 75, 11, 147, 64, 120, 134, 107, 133, 137, 69, 422, 116, 78, 90, 446, 66, 83, 60, 
 59.35, 149, 148, 75, 11, 147, 64, 68, 134, 107, 133, 137, 69, 422, 116, 78, 90, 446, 66, 83, 60, 
 59.40, 149, 148, 75, 11, 147, 64, 68, 134, 107, 133, 137, 69, 422, 318, 78, 90, 446, 66, 83, 60, 
 59.55, 149, 148, 75, 11, 147, 64, 68, 17, 107, 133, 137, 69, 422, 318, 78, 90, 446, 66, 83, 60, 
 59.60, 149, 148, 75, 11, 147, 64, 68, 17, 107, 133, 137, 69, 422, 318, 78, 90, 262, 66, 83, 60, 
 59.65, 149, 148, 75, 11, 147, 44, 68, 17, 107, 133, 137, 69, 422, 318, 78, 90, 262, 66, 83, 60, 
 59.75, 149, 148, 75, 11, 147, 44, 68, 17, 107, 133, 137, 69, 422, 498, 78, 90, 262, 66, 83, 60, 
 59.80, 149, 148, 75, 11, 147, 44, 53, 17, 107, 133, 137, 69, 422, 498, 78, 90, 262, 66, 83, 60, 
 59.85, 149, 148, 75, 11, 147, 44, 53, 17, 107, 133, 489, 69, 422, 498, 78, 90, 262, 66, 83, 60, 
 59.90, 149, 148, 75, 35, 147, 44, 53, 17, 107, 133, 489, 69, 422, 498, 78, 90, 262, 66, 83, 60, 
 59.95, 149, 148, 75, 35, 147, 44, 53, 17, 107, 133, 462, 69, 422, 498, 78, 90, 262, 66, 83, 60, 
 60.10, 149, 148, 75, 35, 147, 44, 53, 17, 107, 133, 462, 69, 429, 498, 78, 90, 262, 66, 83, 60, 
 60.25, 149, 148, 75, 35, 147, 44, 53, 17, 107, 133, 462, 69, 429, 498, 474, 90, 262, 66, 83, 60, 
 60.30, 149, 148, 75, 35, 147, 44, 53, 17, 107, 133, 462, 69, 187, 498, 474, 90, 262, 66, 83, 60, 
 60.35, 149, 148, 75, 35, 147, 44, 53, 123, 107, 133, 462, 69, 187, 498, 474, 90, 262, 66, 83, 60, 
 60.40, 149, 1, 75, 35, 147, 44, 53, 123, 107, 133, 462, 69, 187, 498, 474, 90, 262, 66, 83, 60, 
 60.45, 149, 1, 75, 35, 147, 44, 53, 123, 107, 133, 462, 69, 273, 498, 474, 90, 262, 66, 83, 60, 
 60.60, 149, 1, 75, 35, 147, 44, 53, 123, 107, 133, 462, 69, 273, 498, 429, 90, 262, 66, 83, 60, 
 60.85, 149, 1, 75, 35, 147, 44, 53, 123, 107, 133, 416, 69, 273, 498, 429, 90, 262, 66, 83, 60, 
 61.00, 149, 1, 75, 35, 147, 44, 53, 123, 107, 133, 416, 69, 273, 400, 429, 90, 262, 66, 83, 60, 
 61.05, 149, 1, 75, 35, 147, 44, 53, 123, 107, 133, 416, 69, 273, 400, 429, 90, 64, 66, 83, 60, 
 61.10, 149, 1, 75, 35, 147, 60, 53, 123, 107, 133, 416, 69, 273, 400, 429, 90, 64, 66, 83, 60, 
 61.25, 149, 1, 75, 35, 147, 60, 53, 123, 107, 133, 191, 69, 273, 400, 429, 90, 64, 66, 83, 60, 
 61.35, 149, 16, 75, 35, 147, 60, 53, 123, 107, 133, 191, 69, 273, 400, 429, 90, 64, 66, 83, 60, 
 61.70, 149, 16, 75, 35, 147, 60, 134, 123, 107, 133, 191, 69, 273, 400, 429, 90, 64, 66, 83, 60, 
 61.85, 149, 16, 75, 35, 147, 60, 107, 123, 107, 133, 191, 69, 273, 400, 429, 90, 64, 66, 83, 60, 
 62.00, 149, 16, 75, 35, 147, 38, 107, 123, 107, 133, 191, 69, 273, 400, 429, 90, 64, 66, 83, 60, 
 62.10, 149, 79, 75, 35, 147, 38, 107, 123, 107, 133, 191, 69, 273, 400, 429, 90, 64, 66, 83, 60, 
 62.25, 149, 79, 75, 35, 147, 53, 107, 123, 107, 133, 191, 69, 273, 400, 429, 90, 64, 66, 83, 60, 
 62.30, 149, 79, 75, 35, 147, 53, 107, 123, 107, 133, 191, 69, 344, 400, 429, 90, 64, 66, 83, 60, 
 62.40, 149, 79, 75, 35, 147, 53, 82, 123, 107, 133, 191, 69, 344, 400, 429, 90, 64, 66, 83, 60, 
 62.45, 149, 79, 75, 74, 147, 53, 82, 123, 107, 133, 191, 69, 344, 400, 429, 90, 64, 66, 83, 60, 
 62.60, 149, 149, 75, 74, 147, 53, 82, 123, 107, 133, 191, 69, 344, 400, 429, 90, 64, 66, 83, 60, 
 62.70, 149, 149, 75, 91, 147, 53, 82, 123, 107, 133, 191, 69, 344, 400, 429, 90, 64, 66, 83, 60, 
 62.80, 149, 149, 75, 91, 6, 53, 82, 123, 107, 133, 191, 69, 344, 400, 429, 90, 64, 66, 83, 60, 
 62.90, 149, 149, 75, 91, 6, 53, 82, 123, 107, 133, 191, 69, 344, 400, 335, 90, 64, 66, 83, 60, 
 63.10, 149, 149, 75, 91, 6, 53, 82, 123, 107, 133, 191, 69, 438, 400, 335, 90, 64, 66, 83, 60, 
 63.30, 149, 28, 75, 91, 6, 53, 82, 123, 107, 133, 191, 69, 438, 400, 335, 90, 64, 66, 83, 60, 
 63.40, 149, 28, 75, 91, 6, 53, 82, 123, 107, 133, 191, 69, 97, 400, 335, 90, 64, 66, 83, 60, 
 63.45, 149, 28, 75, 91, 6, 53, 82, 123, 107, 133, 191, 69, 97, 226, 335, 90, 64, 66, 83, 60, 
 63.60, 149, 28, 75, 91, 21, 53, 82, 123, 107, 133, 191, 69, 97, 226, 335, 90, 64, 66, 83, 60, 
 63.70, 149, 28, 75, 91, 21, 53, 82, 123, 107, 133, 191, 69, 327, 226, 335, 90, 64, 66, 83, 60, 
 63.80, 149, 28, 75, 91, 21, 53, 82, 123, 107, 133, 191, 69, 327, 374, 335, 90, 64, 66, 83, 60, 
 63.85, 149, 28, 75, 25, 21, 53, 82, 123, 107, 133, 191, 69, 327, 374, 335, 90, 64, 66, 83, 60, 
 63.95, 149, 141, 75, 25, 21, 53, 82, 123, 107, 133, 191, 69, 327, 374, 335, 90, 64, 66, 83, 60, 
 64.00, 149, 141, 75, 25, 21, 53, 82, 123, 107, 133, 191, 69, 327, 484, 335, 90, 64, 66, 83, 60, 
 64.15, 149, 141, 75, 25, 21, 53, 82, 123, 107, 133, 191, 69, 327, 206, 335, 90, 64, 66, 83, 60, 
 64.40, 149, 141, 75, 25, 21, 53, 82, 123, 107, 133, 84, 69, 327, 206, 335, 90, 64, 66, 83, 60, 
 64.55, 149, 141, 75, 25, 21, 53, 82, 123, 107, 133, 84, 69, 327, 424, 335, 90, 64, 66, 83, 60, 
 64.80, 149, 141, 75, 25, 21, 53, 82, 123, 107, 133, 84, 69, 430, 424, 335, 90, 64, 66, 83, 60, 
 65.15, 149, 141, 75, 25, 36, 53, 82, 123, 107, 133, 84, 69, 430, 424, 335, 90, 64, 66, 83, 60, 
 65.50, 149, 141, 75, 25, 36, 53, 82, 123, 107, 133, 84, 69, 430, 424, 159, 90, 64, 66, 83, 60, 
 65.55, 149, 141, 75, 25, 36, 53, 82, 123, 107, 133, 84, 69, 161, 424, 159, 90, 64, 66, 83, 60, 
 65.60, 149, 141, 75, 32, 36, 53, 82, 123, 107, 133, 84, 69, 161, 424, 159, 90, 64, 66, 83, 60, 
 65.70, 149, 141, 75, 32, 36, 53, 82, 123, 107, 133, 84, 69, 161, 424, 273, 90, 64, 66, 83, 60, 
 65.75, 149, 141, 75, 32, 36, 53, 82, 123, 107, 133, 84, 69, 161, 385, 273, 90, 64, 66, 83, 60, 
 65.80, 149, 141, 75, 32, 36, 53, 8, 123, 107, 133, 84, 69, 161, 385, 273, 90, 64, 66, 83, 60, 
 65.85, 149, 141, 75, 32, 36, 53, 8, 123, 107, 133, 84, 69, 161, 164, 273, 90, 64, 66, 83, 60, 
 66.00, 149, 20, 75, 32, 36, 53, 8, 123, 107, 133, 84, 69, 161, 164, 273, 90, 64, 66, 83, 60, 
 66.20, 149, 20, 75, 32, 36, 53, 10, 123, 107, 133, 84, 69, 161, 164, 273, 90, 64, 66, 83, 60, 
 66.50, 149, 20, 75, 32, 36, 53, 10, 123, 107, 133, 84, 69, 161, 164, 178, 90, 64, 66, 83, 60, 
 66.65, 149, 2, 75, 32, 36, 53, 10, 123, 107, 133, 84, 69, 161, 164, 178, 90, 64, 66, 83, 60, 
 66.90, 149, 126, 75, 32, 36, 53, 10, 123, 107, 133, 84, 69, 161, 164, 178, 90, 64, 66, 83, 60, 
 67.15, 149, 126, 75, 32, 136, 53, 10, 123, 107, 133, 84, 69, 161, 164, 178, 90, 64, 66, 83, 60, 
 67.40, 149, 126, 75, 32, 136, 53, 62, 123, 107, 133, 84, 69, 161, 164, 178, 90, 64, 66, 83, 60, 
 67.50, 149, 126, 75, 32, 136, 53, 62, 123, 107, 133, 84, 69, 161, 164, 268, 90, 64, 66, 83, 60, 
 67.55, 149, 126, 75, 32, 136, 53, 62, 123, 107, 133, 84, 69, 291, 164, 268, 90, 64, 66, 83, 60, 
 67.60, 149, 126, 75, 32, 136, 53, 62, 123, 107, 133, 84, 69, 291, 164, 268, 90, 64, 66, 83, 60, 
 67.70, 149, 126, 75, 32, 136, 53, 62, 123, 107, 133, 84, 69, 291, 164, 495, 90, 64, 66, 83, 60, 
 67.90, 149, 126, 75, 32, 136, 53, 62, 123, 107, 133, 84, 69, 291, 164, 466, 90, 64, 66, 83, 60, 
 68.00, 149, 126, 75, 32, 136, 116, 62, 123, 107, 133, 84, 69, 291, 164, 466, 90, 64, 66, 83, 60, 
 68.10, 149, 126, 75, 32, 136, 86, 62, 123, 107, 133, 84, 69, 291, 164, 466, 90, 64, 66, 83, 60, 
 68.35, 149, 126, 75, 32, 136, 86, 62, 123, 107, 133, 84, 69, 291, 164, 228, 90, 64, 66, 83, 60, 
 68.50, 149, 126, 75, 32, 136, 73, 62, 123, 107, 133, 84, 69, 291, 164, 228, 90, 64, 66, 83, 60, 
 68.65, 149, 51, 75, 32, 136, 73, 62, 123, 107, 133, 84, 69, 291, 164, 228, 90, 64, 66, 83, 60, 
 68.70, 149, 51, 75, 32, 136, 73, 62, 123, 107, 133, 84, 69, 268, 164, 228, 90, 64, 66, 83, 60, 
 68.75, 149, 51, 75, 32, 136, 73, 62, 123, 107, 133, 84, 69, 268, 164, 435, 90, 64, 66, 83, 60, 
 69.15, 149, 51, 75, 32, 136, 9, 62, 123, 107, 133, 84, 69, 268, 164, 435, 90, 64, 66, 83, 60, 
 69.30, 149, 51, 75, 32, 136, 9, 62, 123, 107, 133, 84, 69, 268, 164, 435, 90, 64, 66, 83, 60, 
 69.45, 149, 124, 75, 32, 136, 9, 62, 123, 107, 133, 84, 69, 268, 164, 435, 90, 64, 66, 83, 60, 
 69.50, 149, 124, 75, 32, 136, 9, 38, 123, 107, 133, 84, 69, 268, 164, 435, 90, 64, 66, 83, 60, 
 69.60, 149, 124, 75, 32, 136, 9, 36, 123, 107, 133, 84, 69, 268, 164, 435, 90, 64, 66, 83, 60, 
 69.65, 149, 124, 75, 32, 120, 9, 36, 123, 107, 133, 84, 69, 268, 164, 435, 90, 64, 66, 83, 60, 
 69.70, 149, 124, 75, 29, 120, 9, 36, 123, 107, 133, 84, 69, 268, 164, 435, 90, 64, 66, 83, 60, 
 69.80, 149, 124, 75, 29, 120, 134, 36, 123, 107, 133, 84, 69, 268, 164, 435, 90, 64, 66, 83, 60, 
 69.95, 149, 124, 75, 29, 120, 134, 36, 123, 107, 133, 84, 69, 134, 164, 435, 90, 64, 66, 83, 60, 
 70.25, 149, 124, 75, 29, 120, 134, 36, 123, 107, 133, 84, 69, 134, 335, 435, 90, 64, 66, 83, 60, 
 70.55, 149, 124, 75, 29, 120, 134, 10, 123, 107, 133, 84, 69, 134, 335, 435, 90, 64, 66, 83, 60, 
 70.60, 149, 124, 75, 29, 120, 134, 10, 123, 107, 133, 84, 69, 134, 335, 368, 90, 64, 66, 83, 60, 
 70.65, 149, 124, 75, 29, 29, 134, 10, 123, 107, 133, 84, 69, 134, 335, 368, 90, 64, 66, 83, 60, 
 70.75, 149, 124, 75, 29, 29, 134, 10, 123, 107, 133, 84, 69, 134, 378, 368, 90, 64, 66, 83, 60, 
 71.00, 149, 124, 75, 29, 29, 134, 10, 123, 107, 133, 84, 69, 134, 308, 368, 90, 64, 66, 83, 60, 
 71.35, 149, 11, 75, 29, 29, 134, 10, 123, 107, 133, 84, 69, 134, 308, 368, 90, 64, 66, 83, 60, 
 71.40, 149, 11, 75, 29, 29, 134, 13, 123, 107, 133, 84, 69, 134, 308, 368, 90, 64, 66, 83, 60, 
 71.45, 149, 11, 75, 29, 81, 134, 13, 123, 107, 133, 84, 69, 134, 308, 368, 90, 64, 66, 83, 60, 
 71.60, 149, 11, 75, 29, 81, 134, 13, 123, 107, 133, 84, 69, 134, 257, 368, 90, 64, 66, 83, 60, 
 71.65, 149, 11, 75, 29, 81, 134, 119, 123, 107, 133, 84, 69, 134, 257, 368, 90, 64, 66, 83, 60, 
 71.70, 149, 1, 75, 29, 81, 134, 119, 123, 107, 133, 84, 69, 134, 257, 368, 90, 64, 66, 83, 60, 
 72.05, 149, 118, 75, 29, 81, 134, 119, 123, 107, 133, 84, 69, 134, 257, 368, 90, 64, 66, 83, 60, 
 72.10, 149, 118, 75, 55, 81, 134, 119, 123, 107, 133, 84, 69, 134, 257, 368, 90, 64, 66, 83, 60, 
 72.15, 149, 118, 75, 55, 9, 134, 119, 123, 107, 133, 84, 69, 134, 257, 368, 90, 64, 66, 83, 60, 
